temp,filtered temp,hum,filtered hum,,1-500,,,
26.2,26.25,36,37.22,,,,,
26.2,26.25,36,37.21,,,,,
26.2,26.25,36,37.21,,,,,
26.2,26.25,36,37.2,,,,,
26.2,26.25,36,37.2,,,,,
26.2,26.25,36,37.19,,,,,
26.2,26.25,36,37.19,,,,,
26.2,26.24,36,37.18,,,,,
26.2,26.24,36,37.18,,,,,
26.2,26.24,36,37.17,,,,,
26.2,26.24,36,37.17,,,,,
26.2,26.24,36,37.16,,,,,
26.2,26.24,36,37.16,,,,,
26.2,26.24,36,37.15,,,,,
26.2,26.24,36,37.15,,,,,
26.2,26.24,36,37.14,,,,,
26.2,26.24,36,37.14,,,,,
26.2,26.24,36,37.13,,,,,
26.2,26.24,36,37.13,,,,,
26.2,26.24,36,37.12,,,,,
26.2,26.24,36,37.12,,,,,
26.2,26.24,36,37.11,,,,,
26.2,26.24,36,37.11,,,,,
26.2,26.24,36,37.1,,,,,
26.2,26.24,36,37.1,,,,,
26.2,26.24,36,37.09,,,,,
26.2,26.24,36,37.09,,,,,
26.2,26.24,36,37.08,,,,,
26.2,26.24,36,37.08,,,,,
26.2,26.24,36,37.07,,,,,
26.2,26.24,36,37.07,,,,,
26.2,26.24,36,37.06,,,,,
26.2,26.24,36,37.06,,,,,
26.2,26.24,36,37.05,,,,,
26.2,26.24,36,37.05,,,,,
26.2,26.24,36,37.04,,,,,
26.2,26.24,36,37.04,,,,,
26.2,26.24,36,37.03,,,,,
26.2,26.24,36,37.03,,,,,
26.2,26.24,36,37.03,,,,,
26.2,26.24,36,37.02,,,,,
26.2,26.24,36,37.02,,,,,
26.2,26.24,36,37.01,,,,,
26.2,26.24,36,37.01,,,,,
26.2,26.24,36,37,,,,,
26.2,26.24,36,37,,,,,
26.2,26.24,36,36.99,,,,,
26.2,26.24,36,36.99,,,,,
26.2,26.24,36,36.98,,,,,
26.2,26.24,36,36.98,,,,,
26.2,26.24,36,36.98,,,,,
26.2,26.24,36,36.97,,,,,
26.2,26.24,36,36.97,,,,,
26.2,26.24,36,36.96,,,,,
26.2,26.24,36,36.96,,,,,
26.2,26.24,36,36.95,,,,,
26.2,26.24,36,36.95,,,,,
26.2,26.24,36,36.94,,,,,
26.2,26.24,36,36.94,,,,,
26.2,26.24,36,36.94,,,,,
26.2,26.24,36,36.93,,,,,
26.2,26.24,36,36.93,,,,,
26.2,26.24,36,36.92,,,,,
26.2,26.24,36,36.92,,,,,
26.2,26.24,36,36.91,,,,,
26.2,26.24,36,36.91,,,,,
26.2,26.24,36,36.91,,,,,
26.2,26.24,36,36.9,,,,,
26.2,26.24,36,36.9,,,,,
26.2,26.24,36,36.89,,,,,
26.2,26.24,36,36.89,,,,,
26.2,26.24,36,36.89,,,,,
26.2,26.24,36,36.88,,,,,
26.2,26.24,36,36.88,,,,,
26.2,26.24,36,36.87,,,,,
26.2,26.24,36,36.87,,,,,
26.2,26.24,36,36.87,,,,,
26.2,26.24,36,36.86,,,,,
26.2,26.24,36,36.86,,,,,
26.2,26.24,36,36.85,,,,,
26.2,26.24,36,36.85,,,,,
26.2,26.24,36,36.85,,,,,
26.2,26.24,36,36.84,,,,,
26.2,26.24,36,36.84,,,,,
26.2,26.24,36,36.83,,,,,
26.2,26.24,36,36.83,,,,,
26.2,26.24,36,36.83,,,,,
26.2,26.24,36,36.82,,,,,
26.2,26.24,36,36.82,,,,,
26.2,26.24,36,36.82,,,,,
26.2,26.24,36,36.81,,,,,
26.2,26.24,36,36.81,,,,,
26.2,26.24,36,36.8,,,,,
26.2,26.24,36,36.8,,,,,
26.2,26.24,36,36.8,,,,,
26.2,26.24,36,36.79,,,,,
26.2,26.24,36,36.79,,,,,
26.2,26.24,36,36.79,,,,,
26.2,26.24,36,36.78,,,,,
26.2,26.24,36,36.78,,,,,
26.2,26.24,36,36.78,,,,,
26.2,26.24,36,36.77,,,,,
26.2,26.24,36,36.77,,,,,
26.2,26.24,36,36.77,,,,,
26.2,26.24,36,36.76,,,,,
26.2,26.24,36,36.76,,,,,
26.2,26.24,36,36.76,,,,,
26.2,26.24,36,36.75,,,,,
26.2,26.24,36,36.75,,,,,
26.2,26.24,36,36.75,,,,,
26.2,26.24,36,36.74,,,,,
26.2,26.24,36,36.74,,,,,
26.2,26.24,36,36.74,,,,,
26.2,26.24,36,36.73,,,,,
26.2,26.24,36,36.73,,,,,
26.2,26.24,36,36.73,,,,,
26.2,26.24,36,36.72,,,,,
26.2,26.24,36,36.72,,,,,
26.2,26.24,36,36.72,,,,,
26.2,26.24,36,36.71,,,,,
26.2,26.24,36,36.71,,,,,
26.2,26.24,36,36.71,,,,,
26.2,26.24,36,36.7,,,,,
26.2,26.24,36,36.7,,,,,
26.2,26.24,36,36.7,,,,,
25.9,26.24,36,36.69,,,,,
25.8,26.24,36,36.69,,,,,
25.8,26.24,36,36.69,,,,,
25.8,26.24,36,36.68,,,,,
25.8,26.24,36,36.68,,,,,
25.8,26.24,36,36.68,,,,,
25.8,26.24,36,36.68,,,,,
25.8,26.24,36,36.67,,,,,
25.8,26.23,36,36.67,,,,,
25.8,26.23,36,36.67,,,,,
25.8,26.23,36,36.66,,,,,
25.8,26.23,36,36.66,,,,,
25.8,26.23,35,36.65,,,,,
25.8,26.23,35,36.65,,,,,
25.8,26.23,35,36.64,,,,,
25.8,26.23,35,36.63,,,,,
25.8,26.23,35,36.62,,,,,
25.8,26.23,35,36.62,,,,,
25.8,26.23,35,36.61,,,,,
25.8,26.23,35,36.6,,,,,
25.8,26.23,35,36.6,,,,,
25.8,26.23,35,36.59,,,,,
25.8,26.23,35,36.58,,,,,
25.8,26.23,35,36.57,,,,,
25.8,26.23,35,36.57,,,,,
25.8,26.23,35,36.56,,,,,
25.8,26.23,35,36.55,,,,,
25.8,26.23,35,36.55,,,,,
25.8,26.22,35,36.54,,,,,
25.8,26.22,35,36.53,,,,,
25.8,26.22,35,36.52,,,,,
25.8,26.22,35,36.52,,,,,
25.8,26.22,35,36.51,,,,,
25.8,26.22,35,36.5,,,,,
25.8,26.22,35,36.5,,,,,
25.8,26.22,35,36.49,,,,,
25.8,26.22,35,36.48,,,,,
25.8,26.22,35,36.47,,,,,
25.8,26.22,35,36.47,,,,,
25.8,26.22,35,36.46,,,,,
25.8,26.22,35,36.45,,,,,
25.8,26.22,35,36.45,,,,,
25.8,26.22,35,36.44,,,,,
25.8,26.22,35,36.43,,,,,
25.8,26.22,35,36.43,,,,,
25.8,26.22,35,36.42,,,,,
25.8,26.22,35,36.41,,,,,
25.8,26.22,35,36.41,,,,,
25.8,26.21,35,36.4,,,,,
25.8,26.21,35,36.39,,,,,
25.8,26.21,35,36.39,,,,,
25.8,26.21,35,36.38,,,,,
25.8,26.21,35,36.37,,,,,
25.8,26.21,35,36.36,,,,,
25.8,26.21,35,36.36,,,,,
25.8,26.21,35,36.35,,,,,
25.8,26.21,35,36.34,,,,,
25.8,26.21,35,36.34,,,,,
25.8,26.21,35,36.33,,,,,
25.8,26.21,35,36.32,,,,,
25.8,26.21,35,36.32,,,,,
25.8,26.21,35,36.31,,,,,
25.8,26.21,35,36.31,,,,,
25.8,26.21,35,36.3,,,,,
25.8,26.21,35,36.29,,,,,
25.8,26.21,35,36.29,,,,,
25.8,26.21,35,36.28,,,,,
25.8,26.21,35,36.27,,,,,
25.8,26.21,35,36.27,,,,,
25.8,26.2,35,36.26,,,,,
25.8,26.2,35,36.25,,,,,
25.8,26.2,35,36.25,,,,,
25.8,26.2,35,36.24,,,,,
25.8,26.2,35,36.23,,,,,
25.8,26.2,35,36.23,,,,,
25.8,26.2,35,36.22,,,,,
25.8,26.2,35,36.22,,,,,
25.8,26.2,35,36.21,,,,,
25.8,26.2,35,36.2,,,,,
25.8,26.2,35,36.2,,,,,
25.8,26.2,35,36.19,,,,,
25.8,26.2,35,36.19,,,,,
25.8,26.2,35,36.18,,,,,
25.8,26.2,35,36.17,,,,,
25.8,26.2,35,36.17,,,,,
25.8,26.2,35,36.16,,,,,
25.8,26.2,35,36.16,,,,,
25.8,26.2,35,36.15,,,,,
25.8,26.2,35,36.14,,,,,
25.8,26.19,35,36.14,,,,,
25.8,26.19,35,36.13,,,,,
25.8,26.19,35,36.13,,,,,
25.8,26.19,35,36.12,,,,,
25.8,26.19,35,36.11,,,,,
25.8,26.19,35,36.11,,,,,
25.8,26.19,35,36.1,,,,,
25.8,26.19,35,36.1,,,,,
25.8,26.19,35,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.19,36,36.09,,,,,
25.8,26.18,36,36.09,,,,,
25.8,26.18,36,36.09,,,,,
25.8,26.18,36,36.08,,,,,
25.8,26.18,36,36.08,,,,,
25.8,26.18,36,36.08,,,,,
25.8,26.18,36,36.08,,,,,
25.8,26.18,36,36.08,,,,,
25.8,26.18,35,36.08,,,,,
25.8,26.18,35,36.07,,,,,
25.8,26.18,35,36.07,,,,,
25.8,26.18,35,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.18,36,36.06,,,,,
25.8,26.17,36,36.06,,,,,
25.8,26.17,36,36.06,,,,,
25.8,26.17,35,36.05,,,,,
25.8,26.17,35,36.05,,,,,
25.8,26.17,35,36.05,,,,,
25.8,26.17,35,36.04,,,,,
25.8,26.17,35,36.04,,,,,
25.8,26.17,35,36.03,,,,,
25.8,26.17,35,36.03,,,,,
25.8,26.17,35,36.02,,,,,
25.8,26.17,35,36.02,,,,,
25.8,26.17,35,36.01,,,,,
25.8,26.17,35,36.01,,,,,
25.8,26.17,35,36,,,,,
25.8,26.17,35,36,,,,,
25.8,26.17,35,35.99,,,,,
25.8,26.17,35,35.99,,,,,
25.8,26.17,35,35.99,,,,,
25.8,26.17,35,35.98,,,,,
25.8,26.17,35,35.98,,,,,
25.8,26.17,35,35.97,,,,,
25.8,26.17,35,35.97,,,,,
25.8,26.16,35,35.96,,,,,
25.8,26.16,35,35.96,,,,,
25.8,26.16,35,35.95,,,,,
25.8,26.16,35,35.95,,,,,
25.8,26.16,35,35.95,,,,,
25.8,26.16,35,35.94,,,,,
25.8,26.16,35,35.94,,,,,
25.8,26.16,35,35.93,,,,,
25.8,26.16,35,35.93,,,,,
25.8,26.16,35,35.92,,,,,
25.8,26.16,35,35.92,,,,,
25.8,26.16,35,35.92,,,,,
25.8,26.16,35,35.91,,,,,
25.8,26.16,35,35.91,,,,,
25.8,26.16,35,35.9,,,,,
25.8,26.16,35,35.9,,,,,
25.8,26.16,35,35.9,,,,,
25.8,26.16,35,35.89,,,,,
25.8,26.16,35,35.89,,,,,
25.8,26.16,35,35.88,,,,,
25.8,26.16,35,35.88,,,,,
25.8,26.15,35,35.87,,,,,
25.8,26.15,35,35.87,,,,,
25.8,26.15,35,35.87,,,,,
25.8,26.15,35,35.86,,,,,
25.8,26.15,35,35.86,,,,,
25.8,26.15,35,35.86,,,,,
25.8,26.15,35,35.85,,,,,
25.8,26.15,35,35.85,,,,,
25.8,26.15,35,35.84,,,,,
25.8,26.15,35,35.84,,,,,
25.8,26.15,35,35.84,,,,,
25.8,26.15,35,35.83,,,,,
25.8,26.15,35,35.83,,,,,
25.8,26.15,35,35.82,,,,,
25.8,26.15,35,35.82,,,,,
25.8,26.15,35,35.82,,,,,
25.8,26.15,35,35.81,,,,,
25.8,26.15,35,35.81,,,,,
25.8,26.15,35,35.81,,,,,
25.8,26.15,35,35.8,,,,,
25.8,26.15,35,35.8,,,,,
25.8,26.15,35,35.8,,,,,
25.8,26.14,35,35.79,,,,,
25.8,26.14,35,35.79,,,,,
25.8,26.14,35,35.78,,,,,
25.8,26.14,35,35.78,,,,,
25.8,26.14,35,35.78,,,,,
25.8,26.14,35,35.77,,,,,
25.8,26.14,35,35.77,,,,,
25.8,26.14,35,35.77,,,,,
25.8,26.14,35,35.76,,,,,
25.8,26.14,35,35.76,,,,,
25.8,26.14,35,35.76,,,,,
25.8,26.14,35,35.75,,,,,
25.8,26.14,35,35.75,,,,,
25.8,26.14,35,35.75,,,,,
25.8,26.14,35,35.74,,,,,
25.8,26.14,35,35.74,,,,,
25.8,26.14,35,35.74,,SD  Temp(3515-4065),SD filtered  Temp(3515-4065),SD  hum(3515-4065),SD  filtered hum(3515-4065)
25.8,26.14,35,35.73,,19.5241359,5.224118802,73.88437705,71.15570356
